"","station","year","month","day","hour","date","rain","temp","rhum","msl","wdsp","wddir"
"2838","DUBLIN AIRPORT",2017,4,29,5,2017-04-29 05:00:00,0,7.7,73,1011.1,5,140
"2839","DUBLIN AIRPORT",2017,4,29,6,2017-04-29 06:00:00,0,7.4,80,1010.7,7,180
"2840","DUBLIN AIRPORT",2017,4,29,7,2017-04-29 07:00:00,0,8.5,74,1010.5,7,160
"2841","DUBLIN AIRPORT",2017,4,29,8,2017-04-29 08:00:00,0,9.4,70,1010.1,10,140
"2842","DUBLIN AIRPORT",2017,4,29,9,2017-04-29 09:00:00,0,10.6,70,1009.5,14,160
"2843","DUBLIN AIRPORT",2017,4,29,10,2017-04-29 10:00:00,0,10.7,62,1009.1,13,170
"2844","DUBLIN AIRPORT",2017,4,29,11,2017-04-29 11:00:00,0,10.9,66,1008.6,13,140
"2845","DUBLIN AIRPORT",2017,4,29,12,2017-04-29 12:00:00,0,11.3,62,1008.2,16,150
"2846","DUBLIN AIRPORT",2017,4,29,13,2017-04-29 13:00:00,0,10.3,65,1008.2,18,170
"2847","DUBLIN AIRPORT",2017,4,29,14,2017-04-29 14:00:00,0,10.7,63,1007.6,17,160
"2848","DUBLIN AIRPORT",2017,4,29,15,2017-04-29 15:00:00,0,10.7,58,1007.2,19,160
"2849","DUBLIN AIRPORT",2017,4,29,16,2017-04-29 16:00:00,0,10.6,65,1006.7,16,150
"2850","DUBLIN AIRPORT",2017,4,29,17,2017-04-29 17:00:00,0,10.9,60,1006.3,16,150
"2851","DUBLIN AIRPORT",2017,4,29,18,2017-04-29 18:00:00,0,10.3,66,1006.1,16,140
"2852","DUBLIN AIRPORT",2017,4,29,19,2017-04-29 19:00:00,0,10.1,71,1005.6,12,140
"2853","DUBLIN AIRPORT",2017,4,29,20,2017-04-29 20:00:00,0,9.7,74,1005,13,130
"2854","DUBLIN AIRPORT",2017,4,29,21,2017-04-29 21:00:00,0,9.4,79,1004.6,14,140
"2855","DUBLIN AIRPORT",2017,4,29,22,2017-04-29 22:00:00,0,9.8,75,1003.8,15,120
"2856","DUBLIN AIRPORT",2017,4,29,23,2017-04-29 23:00:00,0,9.5,79,1003.2,16,120
"2857","DUBLIN AIRPORT",2017,4,30,0,2017-04-30,0,9.7,74,1002.2,16,120
"2858","DUBLIN AIRPORT",2017,4,30,1,2017-04-30 01:00:00,0,9.6,71,1000.8,16,120
"2859","DUBLIN AIRPORT",2017,4,30,2,2017-04-30 02:00:00,0,9.8,73,999.6,19,120
"2860","DUBLIN AIRPORT",2017,4,30,3,2017-04-30 03:00:00,0,10,72,998.8,20,110
"2861","DUBLIN AIRPORT",2017,4,30,4,2017-04-30 04:00:00,0,9.9,73,998.2,19,110
"2862","DUBLIN AIRPORT",2017,4,30,5,2017-04-30 05:00:00,0,10,72,997.9,21,110
"2863","DUBLIN AIRPORT",2017,4,30,6,2017-04-30 06:00:00,0,10.1,73,997.6,20,120
"2864","DUBLIN AIRPORT",2017,4,30,7,2017-04-30 07:00:00,0,10.9,69,997.5,20,120
"2865","DUBLIN AIRPORT",2017,4,30,8,2017-04-30 08:00:00,0.1,10.2,77,997.3,21,130
"2866","DUBLIN AIRPORT",2017,4,30,9,2017-04-30 09:00:00,0.1,10.9,73,997.2,21,130
"2867","DUBLIN AIRPORT",2017,4,30,10,2017-04-30 10:00:00,0,11,67,997.4,20,130
"2868","DUBLIN AIRPORT",2017,4,30,11,2017-04-30 11:00:00,0,10.8,70,997.6,17,120
"2869","DUBLIN AIRPORT",2017,4,30,12,2017-04-30 12:00:00,0,11.2,67,997.6,14,110
"2870","DUBLIN AIRPORT",2017,4,30,13,2017-04-30 13:00:00,0,11.2,68,997.6,15,120
"2871","DUBLIN AIRPORT",2017,4,30,14,2017-04-30 14:00:00,0.1,11.5,73,997.3,12,120
"2872","DUBLIN AIRPORT",2017,4,30,15,2017-04-30 15:00:00,0.2,10.6,82,997.6,10,140
"2873","DUBLIN AIRPORT",2017,4,30,16,2017-04-30 16:00:00,0.3,9.9,87,997.8,7,100
"2874","DUBLIN AIRPORT",2017,4,30,17,2017-04-30 17:00:00,0.8,9.7,89,997.4,8,110
"2875","DUBLIN AIRPORT",2017,4,30,18,2017-04-30 18:00:00,0.2,9.7,89,997.6,11,70
"2876","DUBLIN AIRPORT",2017,4,30,19,2017-04-30 19:00:00,0,9.3,92,997.8,9,80
"2877","DUBLIN AIRPORT",2017,4,30,20,2017-04-30 20:00:00,0,8.9,89,998.2,7,80
"2878","DUBLIN AIRPORT",2017,4,30,21,2017-04-30 21:00:00,0,9.2,89,998.7,9,90
"2879","DUBLIN AIRPORT",2017,4,30,22,2017-04-30 22:00:00,0,9.1,91,999,8,110
"2880","DUBLIN AIRPORT",2017,4,30,23,2017-04-30 23:00:00,0,9.1,92,999.6,6,100
"2881","DUBLIN AIRPORT",2017,5,1,0,2017-05-01,0,8.5,94,1000.3,5,80
"2882","DUBLIN AIRPORT",2017,5,1,1,2017-05-01 01:00:00,0,8.1,96,1000.6,5,90
"2883","DUBLIN AIRPORT",2017,5,1,2,2017-05-01 02:00:00,0,8.3,97,1000.8,4,40
"2884","DUBLIN AIRPORT",2017,5,1,3,2017-05-01 03:00:00,0,8.1,97,1001.6,4,30
"2885","DUBLIN AIRPORT",2017,5,1,4,2017-05-01 04:00:00,0,8.4,93,1001.9,4,350
"2886","DUBLIN AIRPORT",2017,5,1,5,2017-05-01 05:00:00,0.1,8.5,94,1002.6,6,10
"2887","DUBLIN AIRPORT",2017,5,1,6,2017-05-01 06:00:00,0,8.7,94,1003.9,8,10
"2888","DUBLIN AIRPORT",2017,5,1,7,2017-05-01 07:00:00,0,9,93,1004.5,8,20
"2889","DUBLIN AIRPORT",2017,5,1,8,2017-05-01 08:00:00,0,10.2,88,1005.2,8,10
"2890","DUBLIN AIRPORT",2017,5,1,9,2017-05-01 09:00:00,0,11,83,1005.7,8,360
"2891","DUBLIN AIRPORT",2017,5,1,10,2017-05-01 10:00:00,0,12.3,81,1006.2,10,10
"2892","DUBLIN AIRPORT",2017,5,1,11,2017-05-01 11:00:00,0,12.4,75,1007.3,12,20
"2893","DUBLIN AIRPORT",2017,5,1,12,2017-05-01 12:00:00,0,12.7,73,1008.1,13,20
"2894","DUBLIN AIRPORT",2017,5,1,13,2017-05-01 13:00:00,0,13.6,71,1008.7,12,20
"2895","DUBLIN AIRPORT",2017,5,1,14,2017-05-01 14:00:00,0,14,69,1008.9,11,30
"2896","DUBLIN AIRPORT",2017,5,1,15,2017-05-01 15:00:00,0,14.5,66,1009.6,10,30
"2897","DUBLIN AIRPORT",2017,5,1,16,2017-05-01 16:00:00,0,14.1,67,1010.3,11,60
"2898","DUBLIN AIRPORT",2017,5,1,17,2017-05-01 17:00:00,0,13.7,63,1011,10,60
"2899","DUBLIN AIRPORT",2017,5,1,18,2017-05-01 18:00:00,0,13.4,63,1011.6,8,60
"2900","DUBLIN AIRPORT",2017,5,1,19,2017-05-01 19:00:00,0,12.3,66,1012.4,6,60
"2901","DUBLIN AIRPORT",2017,5,1,20,2017-05-01 20:00:00,0,10.2,76,1013.2,4,70
"2902","DUBLIN AIRPORT",2017,5,1,21,2017-05-01 21:00:00,0,7.2,81,1014,2,50
"2903","DUBLIN AIRPORT",2017,5,1,22,2017-05-01 22:00:00,0,5.9,88,1015,5,50
"2904","DUBLIN AIRPORT",2017,5,1,23,2017-05-01 23:00:00,0,4.9,95,1015.7,5,50
"2905","DUBLIN AIRPORT",2017,5,2,0,2017-05-02,0,4.2,100,1016.2,3,10
"2906","DUBLIN AIRPORT",2017,5,2,1,2017-05-02 01:00:00,0,4.1,98,1016.6,2,360
"2907","DUBLIN AIRPORT",2017,5,2,2,2017-05-02 02:00:00,0,4.7,97,1017.3,4,20
"2908","DUBLIN AIRPORT",2017,5,2,3,2017-05-02 03:00:00,0,3.8,97,1017.5,5,70
"2909","DUBLIN AIRPORT",2017,5,2,4,2017-05-02 04:00:00,0,6.5,95,1018.1,6,60
"2910","DUBLIN AIRPORT",2017,5,2,5,2017-05-02 05:00:00,0,5.1,95,1018.9,7,60
"2911","DUBLIN AIRPORT",2017,5,2,6,2017-05-02 06:00:00,0,7.3,99,1019.4,7,40
"2912","DUBLIN AIRPORT",2017,5,2,7,2017-05-02 07:00:00,0,9.2,91,1020.3,8,70
"2913","DUBLIN AIRPORT",2017,5,2,8,2017-05-02 08:00:00,0,9.5,89,1020.9,9,70
"2914","DUBLIN AIRPORT",2017,5,2,9,2017-05-02 09:00:00,0,9.7,87,1021.6,10,70
"2915","DUBLIN AIRPORT",2017,5,2,10,2017-05-02 10:00:00,0,10.9,82,1021.9,10,90
"2916","DUBLIN AIRPORT",2017,5,2,11,2017-05-02 11:00:00,0,11.3,82,1022.3,9,80
"2917","DUBLIN AIRPORT",2017,5,2,12,2017-05-02 12:00:00,0,12.6,78,1022.3,7,80
"2918","DUBLIN AIRPORT",2017,5,2,13,2017-05-02 13:00:00,0,12.9,71,1022.7,7,60
"2919","DUBLIN AIRPORT",2017,5,2,14,2017-05-02 14:00:00,0,12.9,69,1023,8,60
"2920","DUBLIN AIRPORT",2017,5,2,15,2017-05-02 15:00:00,0,12.6,69,1023.2,9,60
"2921","DUBLIN AIRPORT",2017,5,2,16,2017-05-02 16:00:00,0,12.4,67,1023.5,11,60
"2922","DUBLIN AIRPORT",2017,5,2,17,2017-05-02 17:00:00,0,11.9,71,1023.7,10,70
"2923","DUBLIN AIRPORT",2017,5,2,18,2017-05-02 18:00:00,0,10.9,79,1023.8,9,70
"2924","DUBLIN AIRPORT",2017,5,2,19,2017-05-02 19:00:00,0,9.8,83,1024.7,8,60
"2925","DUBLIN AIRPORT",2017,5,2,20,2017-05-02 20:00:00,0,8.3,87,1025,7,70
"2926","DUBLIN AIRPORT",2017,5,2,21,2017-05-02 21:00:00,0,7.6,93,1025.4,6,50
"2927","DUBLIN AIRPORT",2017,5,2,22,2017-05-02 22:00:00,0,8.3,86,1025.6,7,40
"2928","DUBLIN AIRPORT",2017,5,2,23,2017-05-02 23:00:00,0,5.4,94,1026,6,20
"2929","DUBLIN AIRPORT",2017,5,3,0,2017-05-03,0,6,95,1026.2,6,20
"2930","DUBLIN AIRPORT",2017,5,3,1,2017-05-03 01:00:00,0,5.2,95,1026.5,7,40
"2931","DUBLIN AIRPORT",2017,5,3,2,2017-05-03 02:00:00,0,6.1,98,1026.6,6,60
"2932","DUBLIN AIRPORT",2017,5,3,3,2017-05-03 03:00:00,0,7.7,96,1026.7,7,80
"2933","DUBLIN AIRPORT",2017,5,3,4,2017-05-03 04:00:00,0,8.3,92,1027.1,9,80
"2934","DUBLIN AIRPORT",2017,5,3,5,2017-05-03 05:00:00,0,8.2,92,1027.5,7,70
"2935","DUBLIN AIRPORT",2017,5,3,6,2017-05-03 06:00:00,0,8.4,86,1027.9,9,70
"2936","DUBLIN AIRPORT",2017,5,3,7,2017-05-03 07:00:00,0,9,80,1028.4,12,80
"2937","DUBLIN AIRPORT",2017,5,3,8,2017-05-03 08:00:00,0,9.7,74,1028.9,13,70
"2938","DUBLIN AIRPORT",2017,5,3,9,2017-05-03 09:00:00,0,10.7,70,1029,14,70
"2939","DUBLIN AIRPORT",2017,5,3,10,2017-05-03 10:00:00,0,11.3,64,1029,15,70
"2940","DUBLIN AIRPORT",2017,5,3,11,2017-05-03 11:00:00,0,12,58,1029.1,13,60
"2941","DUBLIN AIRPORT",2017,5,3,12,2017-05-03 12:00:00,0,12.8,51,1028.7,13,60
"2942","DUBLIN AIRPORT",2017,5,3,13,2017-05-03 13:00:00,0,13.8,47,1028.6,15,50
"2943","DUBLIN AIRPORT",2017,5,3,14,2017-05-03 14:00:00,0,13.7,46,1028.3,16,40
"2944","DUBLIN AIRPORT",2017,5,3,15,2017-05-03 15:00:00,0,14.4,46,1027.8,15,40
"2945","DUBLIN AIRPORT",2017,5,3,16,2017-05-03 16:00:00,0,14.6,49,1027.3,16,40
"2946","DUBLIN AIRPORT",2017,5,3,17,2017-05-03 17:00:00,0,14.4,47,1027.4,16,40
"2947","DUBLIN AIRPORT",2017,5,3,18,2017-05-03 18:00:00,0,13.6,50,1027,16,40
"2948","DUBLIN AIRPORT",2017,5,3,19,2017-05-03 19:00:00,0,12.5,52,1027.2,16,40
"2949","DUBLIN AIRPORT",2017,5,3,20,2017-05-03 20:00:00,0,10.3,65,1027.9,11,50
"2950","DUBLIN AIRPORT",2017,5,3,21,2017-05-03 21:00:00,0,9.8,68,1027.8,10,50
"2951","DUBLIN AIRPORT",2017,5,3,22,2017-05-03 22:00:00,0,9.7,70,1028,10,60
"2952","DUBLIN AIRPORT",2017,5,3,23,2017-05-03 23:00:00,0,9,79,1028.3,9,50
"2953","DUBLIN AIRPORT",2017,5,4,0,2017-05-04,0,9.2,77,1028.1,9,60
"2954","DUBLIN AIRPORT",2017,5,4,1,2017-05-04 01:00:00,0,8.7,78,1028,12,60
"2955","DUBLIN AIRPORT",2017,5,4,2,2017-05-04 02:00:00,0,8.3,81,1027.5,13,60
"2956","DUBLIN AIRPORT",2017,5,4,3,2017-05-04 03:00:00,0,7.8,83,1027.5,11,50
"2957","DUBLIN AIRPORT",2017,5,4,4,2017-05-04 04:00:00,0,8.2,85,1027.1,11,50
"2958","DUBLIN AIRPORT",2017,5,4,5,2017-05-04 05:00:00,0,8.6,81,1026.8,12,60
"2959","DUBLIN AIRPORT",2017,5,4,6,2017-05-04 06:00:00,0,9.1,77,1026.7,14,50
"2960","DUBLIN AIRPORT",2017,5,4,7,2017-05-04 07:00:00,0,9.7,77,1027,15,60
"2961","DUBLIN AIRPORT",2017,5,4,8,2017-05-04 08:00:00,0,9.7,77,1027.1,16,60
"2962","DUBLIN AIRPORT",2017,5,4,9,2017-05-04 09:00:00,0,10.8,71,1027.2,17,60
"2963","DUBLIN AIRPORT",2017,5,4,10,2017-05-04 10:00:00,0,11,67,1027.1,17,60
"2964","DUBLIN AIRPORT",2017,5,4,11,2017-05-04 11:00:00,0,12.5,62,1026.9,19,50
"2965","DUBLIN AIRPORT",2017,5,4,12,2017-05-04 12:00:00,0,12.9,59,1026.9,19,60
"2966","DUBLIN AIRPORT",2017,5,4,13,2017-05-04 13:00:00,0,13.6,57,1026.6,20,50
"2967","DUBLIN AIRPORT",2017,5,4,14,2017-05-04 14:00:00,0,14.3,55,1026.4,19,60
"2968","DUBLIN AIRPORT",2017,5,4,15,2017-05-04 15:00:00,0,14.5,53,1026,18,50
"2969","DUBLIN AIRPORT",2017,5,4,16,2017-05-04 16:00:00,0,14.4,52,1025.4,17,60
"2970","DUBLIN AIRPORT",2017,5,4,17,2017-05-04 17:00:00,0,13.7,56,1025.4,17,60
"2971","DUBLIN AIRPORT",2017,5,4,18,2017-05-04 18:00:00,0,13.2,54,1025.6,19,70
"2972","DUBLIN AIRPORT",2017,5,4,19,2017-05-04 19:00:00,0,12.2,56,1025.7,18,80
"2973","DUBLIN AIRPORT",2017,5,4,20,2017-05-04 20:00:00,0,11.1,56,1026,18,80
"2974","DUBLIN AIRPORT",2017,5,4,21,2017-05-04 21:00:00,0,10.1,62,1026.4,20,80
"2975","DUBLIN AIRPORT",2017,5,4,22,2017-05-04 22:00:00,0,9.4,74,1026.5,20,80
"2976","DUBLIN AIRPORT",2017,5,4,23,2017-05-04 23:00:00,0,8.9,78,1026.7,20,80
"2977","DUBLIN AIRPORT",2017,5,5,0,2017-05-05,0,8.6,78,1026.9,21,80
"2978","DUBLIN AIRPORT",2017,5,5,1,2017-05-05 01:00:00,0,8.1,79,1027,19,80
"2979","DUBLIN AIRPORT",2017,5,5,2,2017-05-05 02:00:00,0,7.7,82,1026.9,18,80
"2980","DUBLIN AIRPORT",2017,5,5,3,2017-05-05 03:00:00,0,7.6,82,1026.7,17,80
"2981","DUBLIN AIRPORT",2017,5,5,4,2017-05-05 04:00:00,0,7.6,83,1026.7,17,70
"2982","DUBLIN AIRPORT",2017,5,5,5,2017-05-05 05:00:00,0,7.6,83,1026.8,16,80
"2983","DUBLIN AIRPORT",2017,5,5,6,2017-05-05 06:00:00,0,8.2,81,1026.8,16,80
"2984","DUBLIN AIRPORT",2017,5,5,7,2017-05-05 07:00:00,0,9.4,76,1026.6,17,80
"2985","DUBLIN AIRPORT",2017,5,5,8,2017-05-05 08:00:00,0,9.5,76,1026.5,19,80
"2986","DUBLIN AIRPORT",2017,5,5,9,2017-05-05 09:00:00,0,10.5,72,1026.1,19,70
"2987","DUBLIN AIRPORT",2017,5,5,10,2017-05-05 10:00:00,0,10.7,73,1025.9,19,70
"2988","DUBLIN AIRPORT",2017,5,5,11,2017-05-05 11:00:00,0,11.5,62,1025.3,20,70
"2989","DUBLIN AIRPORT",2017,5,5,12,2017-05-05 12:00:00,0,11.6,65,1024.7,21,70
"2990","DUBLIN AIRPORT",2017,5,5,13,2017-05-05 13:00:00,0,12.4,55,1023.9,22,70
"2991","DUBLIN AIRPORT",2017,5,5,14,2017-05-05 14:00:00,0,12.9,56,1022.7,21,70
"2992","DUBLIN AIRPORT",2017,5,5,15,2017-05-05 15:00:00,0,13.1,53,1021.8,19,60
"2993","DUBLIN AIRPORT",2017,5,5,16,2017-05-05 16:00:00,0,13.4,48,1020.8,20,60
"2994","DUBLIN AIRPORT",2017,5,5,17,2017-05-05 17:00:00,0,13.1,49,1020.5,19,60
"2995","DUBLIN AIRPORT",2017,5,5,18,2017-05-05 18:00:00,0,12.3,54,1019.6,18,60
"2996","DUBLIN AIRPORT",2017,5,5,19,2017-05-05 19:00:00,0,11.5,62,1019,17,60
"2997","DUBLIN AIRPORT",2017,5,5,20,2017-05-05 20:00:00,0,10.6,69,1018.7,18,60
"2998","DUBLIN AIRPORT",2017,5,5,21,2017-05-05 21:00:00,0,10.3,70,1018.6,19,70
"2999","DUBLIN AIRPORT",2017,5,5,22,2017-05-05 22:00:00,0,9.6,75,1018.5,17,70
"3000","DUBLIN AIRPORT",2017,5,5,23,2017-05-05 23:00:00,0,9.1,71,1018.2,16,70
"3001","DUBLIN AIRPORT",2017,5,6,0,2017-05-06,0,8.7,72,1017.8,16,70
"3002","DUBLIN AIRPORT",2017,5,6,1,2017-05-06 01:00:00,0,8.2,72,1017.4,16,70
"3003","DUBLIN AIRPORT",2017,5,6,2,2017-05-06 02:00:00,0,7.9,72,1016.7,17,70
"3004","DUBLIN AIRPORT",2017,5,6,3,2017-05-06 03:00:00,0,7.9,72,1016.6,18,70
"3005","DUBLIN AIRPORT",2017,5,6,4,2017-05-06 04:00:00,0,7.4,76,1016.5,18,80
"3006","DUBLIN AIRPORT",2017,5,6,5,2017-05-06 05:00:00,0,7.9,78,1016.6,19,80
"3007","DUBLIN AIRPORT",2017,5,6,6,2017-05-06 06:00:00,0,8,75,1016.6,19,80
"3008","DUBLIN AIRPORT",2017,5,6,7,2017-05-06 07:00:00,0,8.1,78,1016.6,17,70
"3009","DUBLIN AIRPORT",2017,5,6,8,2017-05-06 08:00:00,0,8.7,76,1016.8,18,70
"3010","DUBLIN AIRPORT",2017,5,6,9,2017-05-06 09:00:00,0,8.8,76,1016.9,17,70
"3011","DUBLIN AIRPORT",2017,5,6,10,2017-05-06 10:00:00,0,10.2,76,1016.9,18,60
"3012","DUBLIN AIRPORT",2017,5,6,11,2017-05-06 11:00:00,0,10.2,71,1017.1,18,60
"3013","DUBLIN AIRPORT",2017,5,6,12,2017-05-06 12:00:00,0,10.4,70,1017.3,18,50
"3014","DUBLIN AIRPORT",2017,5,6,13,2017-05-06 13:00:00,0,11.1,68,1017.3,16,60
"3015","DUBLIN AIRPORT",2017,5,6,14,2017-05-06 14:00:00,0,13.3,60,1017.1,17,70
"3016","DUBLIN AIRPORT",2017,5,6,15,2017-05-06 15:00:00,0,11.8,62,1017.4,16,70
"3017","DUBLIN AIRPORT",2017,5,6,16,2017-05-06 16:00:00,0,11.4,65,1017.7,13,70
"3018","DUBLIN AIRPORT",2017,5,6,17,2017-05-06 17:00:00,0,11.5,63,1017.8,11,50
"3019","DUBLIN AIRPORT",2017,5,6,18,2017-05-06 18:00:00,0,11.6,56,1017.9,10,70
"3020","DUBLIN AIRPORT",2017,5,6,19,2017-05-06 19:00:00,0,10.9,62,1018.6,8,70
"3021","DUBLIN AIRPORT",2017,5,6,20,2017-05-06 20:00:00,0,10.2,73,1019.2,6,40
"3022","DUBLIN AIRPORT",2017,5,6,21,2017-05-06 21:00:00,0,9.7,82,1019.6,5,360
"3023","DUBLIN AIRPORT",2017,5,6,22,2017-05-06 22:00:00,0,9.4,80,1019.9,4,350
"3024","DUBLIN AIRPORT",2017,5,6,23,2017-05-06 23:00:00,0,9,82,1020.4,5,10
"3025","DUBLIN AIRPORT",2017,5,7,0,2017-05-07,0,9.1,85,1020.8,6,30
"3026","DUBLIN AIRPORT",2017,5,7,1,2017-05-07 01:00:00,0,9.2,85,1021,5,40
"3027","DUBLIN AIRPORT",2017,5,7,2,2017-05-07 02:00:00,0,7.9,86,1021.4,4,10
"3028","DUBLIN AIRPORT",2017,5,7,3,2017-05-07 03:00:00,0,5.3,94,1021.6,4,360
"3029","DUBLIN AIRPORT",2017,5,7,4,2017-05-07 04:00:00,0,3.6,95,1021.9,5,10
"3030","DUBLIN AIRPORT",2017,5,7,5,2017-05-07 05:00:00,0,2.6,96,1022.4,2,310
"3031","DUBLIN AIRPORT",2017,5,7,6,2017-05-07 06:00:00,0,6.3,97,1022.9,3,310
"3032","DUBLIN AIRPORT",2017,5,7,7,2017-05-07 07:00:00,0,9.6,85,1023.5,3,310
"3033","DUBLIN AIRPORT",2017,5,7,8,2017-05-07 08:00:00,0,12.5,58,1023.7,2,320
"3034","DUBLIN AIRPORT",2017,5,7,9,2017-05-07 09:00:00,0,13.5,54,1023.8,3,310
"3035","DUBLIN AIRPORT",2017,5,7,10,2017-05-07 10:00:00,0,14.8,48,1024.1,4,300
"3036","DUBLIN AIRPORT",2017,5,7,11,2017-05-07 11:00:00,0,16.3,45,1024.1,4,310
"3037","DUBLIN AIRPORT",2017,5,7,12,2017-05-07 12:00:00,0,16.9,43,1024.1,4,50
"3038","DUBLIN AIRPORT",2017,5,7,13,2017-05-07 13:00:00,0,17.3,48,1024.1,7,100
"3039","DUBLIN AIRPORT",2017,5,7,14,2017-05-07 14:00:00,0,17.8,44,1024.2,7,100
"3040","DUBLIN AIRPORT",2017,5,7,15,2017-05-07 15:00:00,0,17.7,41,1024,8,110
"3041","DUBLIN AIRPORT",2017,5,7,16,2017-05-07 16:00:00,0,17.7,42,1024.1,7,110
"3042","DUBLIN AIRPORT",2017,5,7,17,2017-05-07 17:00:00,0,18,39,1024.1,6,130
"3043","DUBLIN AIRPORT",2017,5,7,18,2017-05-07 18:00:00,0,17.4,35,1024.2,7,150
"3044","DUBLIN AIRPORT",2017,5,7,19,2017-05-07 19:00:00,0,16.4,36,1024.5,6,140
"3045","DUBLIN AIRPORT",2017,5,7,20,2017-05-07 20:00:00,0,12.9,52,1025.1,6,130
"3046","DUBLIN AIRPORT",2017,5,7,21,2017-05-07 21:00:00,0,8.2,70,1025.9,8,110
"3047","DUBLIN AIRPORT",2017,5,7,22,2017-05-07 22:00:00,0,7.8,71,1026.6,7,100
"3048","DUBLIN AIRPORT",2017,5,7,23,2017-05-07 23:00:00,0,6.4,78,1027.1,5,100
"3049","DUBLIN AIRPORT",2017,5,8,0,2017-05-08,0,5.3,84,1027.3,2,110
"3050","DUBLIN AIRPORT",2017,5,8,1,2017-05-08 01:00:00,0,5.1,92,1027.3,5,60
"3051","DUBLIN AIRPORT",2017,5,8,2,2017-05-08 02:00:00,0,4.9,92,1027.7,6,60
"3052","DUBLIN AIRPORT",2017,5,8,3,2017-05-08 03:00:00,0,4.8,95,1027.9,7,60
"3053","DUBLIN AIRPORT",2017,5,8,4,2017-05-08 04:00:00,0,7.3,99,1028.3,8,70
"3054","DUBLIN AIRPORT",2017,5,8,5,2017-05-08 05:00:00,0,7.7,90,1028.9,10,70
"3055","DUBLIN AIRPORT",2017,5,8,6,2017-05-08 06:00:00,0,9.2,79,1029.3,9,70
"3056","DUBLIN AIRPORT",2017,5,8,7,2017-05-08 07:00:00,0,9.8,75,1029.9,10,80
"3057","DUBLIN AIRPORT",2017,5,8,8,2017-05-08 08:00:00,0,10.4,69,1030.4,13,70
"3058","DUBLIN AIRPORT",2017,5,8,9,2017-05-08 09:00:00,0,10.5,71,1030.8,11,60
"3059","DUBLIN AIRPORT",2017,5,8,10,2017-05-08 10:00:00,0,10.9,66,1031.1,12,60
"3060","DUBLIN AIRPORT",2017,5,8,11,2017-05-08 11:00:00,0,11.1,61,1031.3,13,80
"3061","DUBLIN AIRPORT",2017,5,8,12,2017-05-08 12:00:00,0,11.3,66,1031.5,13,70
"3062","DUBLIN AIRPORT",2017,5,8,13,2017-05-08 13:00:00,0,11.6,65,1031.3,13,70
"3063","DUBLIN AIRPORT",2017,5,8,14,2017-05-08 14:00:00,0,11.6,59,1031.1,12,60
"3064","DUBLIN AIRPORT",2017,5,8,15,2017-05-08 15:00:00,0,11.3,66,1030.6,13,60
"3065","DUBLIN AIRPORT",2017,5,8,16,2017-05-08 16:00:00,0,11.5,64,1030.5,12,70
"3066","DUBLIN AIRPORT",2017,5,8,17,2017-05-08 17:00:00,0,11,57,1030.1,13,50
"3067","DUBLIN AIRPORT",2017,5,8,18,2017-05-08 18:00:00,0,10.6,62,1029.9,11,70
"3068","DUBLIN AIRPORT",2017,5,8,19,2017-05-08 19:00:00,0,9.6,66,1030.1,10,60
"3069","DUBLIN AIRPORT",2017,5,8,20,2017-05-08 20:00:00,0,7.7,77,1030.1,8,50
"3070","DUBLIN AIRPORT",2017,5,8,21,2017-05-08 21:00:00,0,6.4,85,1030.1,9,40
"3071","DUBLIN AIRPORT",2017,5,8,22,2017-05-08 22:00:00,0,6.2,91,1030.1,8,40
"3072","DUBLIN AIRPORT",2017,5,8,23,2017-05-08 23:00:00,0,6,94,1030,8,40
"3073","DUBLIN AIRPORT",2017,5,9,0,2017-05-09,0,5.2,92,1029.5,7,60
"3074","DUBLIN AIRPORT",2017,5,9,1,2017-05-09 01:00:00,0,5.6,94,1029.1,7,60
"3075","DUBLIN AIRPORT",2017,5,9,2,2017-05-09 02:00:00,0,2.5,95,1028.8,6,70
"3076","DUBLIN AIRPORT",2017,5,9,3,2017-05-09 03:00:00,0,3.1,98,1028.5,5,90
"3077","DUBLIN AIRPORT",2017,5,9,4,2017-05-09 04:00:00,0,3.7,97,1027.9,4,90
"3078","DUBLIN AIRPORT",2017,5,9,5,2017-05-09 05:00:00,0,5.7,95,1027.4,7,80
"3079","DUBLIN AIRPORT",2017,5,9,6,2017-05-09 06:00:00,0,7.5,90,1027.1,7,90
"3080","DUBLIN AIRPORT",2017,5,9,7,2017-05-09 07:00:00,0,9.1,80,1026.8,9,100
"3081","DUBLIN AIRPORT",2017,5,9,8,2017-05-09 08:00:00,0,9.7,74,1026.6,9,100
"3082","DUBLIN AIRPORT",2017,5,9,9,2017-05-09 09:00:00,0,10.2,68,1026.1,7,90
"3083","DUBLIN AIRPORT",2017,5,9,10,2017-05-09 10:00:00,0,9.8,69,1025.8,7,70
"3084","DUBLIN AIRPORT",2017,5,9,11,2017-05-09 11:00:00,0,10.2,66,1025.2,8,80
"3085","DUBLIN AIRPORT",2017,5,9,12,2017-05-09 12:00:00,0,10.9,68,1024.3,8,80
"3086","DUBLIN AIRPORT",2017,5,9,13,2017-05-09 13:00:00,0,11.8,65,1023.3,7,90
"3087","DUBLIN AIRPORT",2017,5,9,14,2017-05-09 14:00:00,0,11.9,58,1022.3,7,110
"3088","DUBLIN AIRPORT",2017,5,9,15,2017-05-09 15:00:00,0,11.6,61,1021.4,8,100
